client_id,age,income_bracket,risk_tolerance,investment_experience,join_date,country,tenure_days,account_balance,last_updated,trade_count,total_trade_value,avg_trade_value,std_trade_value,total_quantity,avg_quantity,total_transaction_value,transaction_count,deposit_ratio,avg_daily_trades,value_per_trade
C10636,64,Low,Low,Advanced,2021-01-05,Canada,1716,40631,2025-09-16 18:10:22.595846,90,2023906.26,22487.85,17560.77,9038,100.42,49533.0,4,0.25,0.05244755244755245,22487.847333333335
C10637,65,High,Low,Beginner,2022-08-23,USA,1121,31638,2025-09-16 18:10:22.596847,103,2011789.33,19531.94,14357.54,9828,95.42,31638.0,1,1.0,0.09188224799286351,19531.935242718446
C10638,43,Medium,Very High,Beginner,2024-12-22,Australia,269,25395,2025-09-16 18:10:22.596847,116,2846173.2,24535.98,17249.42,12815,110.47,25395.0,1,1.0,0.4312267657992565,24535.975862068968
C10639,20,High,High,Beginner,2024-11-26,Japan,295,23807,2025-09-16 18:10:22.597840,92,1839612.62,19995.79,13299.91,9644,104.83,26292.0,2,0.5,0.31186440677966104,19995.78934782609
C10640,35,Low,Low,Advanced,2020-06-01,Germany,1934,5128,2025-09-16 18:10:22.597840,102,2121465.27,20798.68,14444.35,10280,100.78,9836.0,2,0.5,0.052740434332988625,20798.679117647058
C10641,41,Medium,Medium,Intermediate,2020-10-18,Canada,1795,17252,2025-09-16 18:10:22.598838,98,2193527.92,22382.94,16247.83,10305,105.15,32892.0,4,0.75,0.05459610027855153,22382.937959183673
C10642,58,High,Very High,Beginner,2025-07-26,Canada,53,48180,2025-09-16 18:10:22.598838,101,1944672.39,19254.18,13208.74,10067,99.67,55895.0,2,1.0,1.9056603773584906,19254.18207920792
C10643,26,Medium,Low,Advanced,2025-04-30,Japan,140,6950,2025-09-16 18:10:22.599835,115,2528355.72,21985.7,14074.44,12436,108.14,6950.0,1,1.0,0.8214285714285714,21985.70191304348
C10644,39,Medium,High,Advanced,2024-03-26,Canada,540,39312,2025-09-16 18:10:22.599835,119,2698882.81,22679.69,17853.95,12048,101.24,56986.0,4,0.75,0.22037037037037038,22679.687478991596
C10645,30,Low,Medium,Advanced,2024-09-12,Germany,370,11751,2025-09-16 18:10:22.600832,108,2273714.61,21052.91,15910.49,10510,97.31,11751.0,1,1.0,0.2918918918918919,21052.913055555553
C10646,66,Medium,Medium,Beginner,2020-06-04,Canada,1931,17848,2025-09-16 18:10:22.600832,97,2291142.71,23620.03,17601.57,9931,102.38,54317.0,10,0.9,0.050233039875712066,23620.02793814433
C10647,56,Medium,Medium,Intermediate,2025-06-26,Canada,83,17751,2025-09-16 18:10:22.601829,117,2336262.81,19968.06,13595.83,12347,105.53,19350.0,2,0.5,1.4096385542168675,19968.058205128207
C10648,20,High,High,Advanced,2022-12-04,Australia,1018,46303,2025-09-16 18:10:22.601829,92,1994970.54,21684.46,16992.93,9535,103.64,78162.0,8,0.62,0.09037328094302555,21684.462391304347
C10649,70,Low,Low,Beginner,2021-11-08,USA,1409,9378,2025-09-16 18:10:22.602831,116,2736386.62,23589.54,17371.4,12331,106.3,52944.0,12,0.67,0.0823278921220724,23589.539827586206
C10650,27,Medium,Medium,Intermediate,2025-12-27,Japan,-101,20431,2025-09-16 18:10:22.603828,91,1745609.65,19182.52,14856.17,8622,94.75,20431.0,1,1.0,91.0,19182.523626373626
C10651,47,Medium,High,Intermediate,2024-12-18,Australia,273,32174,2025-09-16 18:10:22.603828,101,2022695.46,20026.69,13767.82,10612,105.07,35875.0,2,1.0,0.36996336996337,20026.687722772276
C10652,23,Low,Very High,Advanced,2021-01-18,Germany,1703,39297,2025-09-16 18:10:22.604825,101,2052740.8,20324.17,16557.49,9782,96.85,61068.0,4,1.0,0.059307105108631825,20324.166336633665
C10653,26,Low,Medium,Advanced,2022-05-18,Canada,1218,7186,2025-09-16 18:10:22.604825,82,1654736.62,20179.71,16671.9,8584,104.68,28866.0,12,0.5,0.06732348111658457,20179.71487804878
C10654,58,Low,High,Beginner,2021-08-11,Australia,1498,16133,2025-09-16 18:10:22.605863,94,1853435.15,19717.4,16952.87,8890,94.57,25261.0,2,1.0,0.06275033377837116,19717.395212765958
C10655,46,Low,High,Intermediate,2020-06-09,Germany,1926,7531,2025-09-16 18:10:22.606821,114,2576665.84,22602.33,15708.37,12031,105.54,60642.0,15,0.6,0.059190031152647975,22602.33192982456
C10656,51,High,Medium,Beginner,2022-02-10,Canada,1315,21361,2025-09-16 18:10:22.606821,89,1894439.34,21285.84,16096.47,8977,100.87,26017.0,3,0.67,0.06768060836501902,21285.83528089888
C10657,40,Medium,Very High,Intermediate,2022-03-21,UK,1276,42052,2025-09-16 18:10:22.607824,85,1811734.7,21314.53,15543.34,8711,102.48,79009.0,10,0.4,0.06661442006269593,21314.52588235294
C10658,59,Medium,Low,Advanced,2024-01-27,Germany,599,28045,2025-09-16 18:10:22.607824,100,2029183.45,20291.83,15000.37,9895,98.95,58831.0,7,0.71,0.1669449081803005,20291.8345
C10659,31,Medium,Medium,Intermediate,2025-11-10,Japan,-54,23949,2025-09-16 18:10:22.608820,78,1836005.66,23538.53,18325.6,8066,103.41,23949.0,1,1.0,78.0,23538.534102564103
C10660,36,Medium,High,Beginner,2020-01-30,UK,2057,12870,2025-09-16 18:10:22.608820,121,2311005.19,19099.22,14694.5,11378,94.03,86086.0,19,0.53,0.058823529411764705,19099.216446280992
C10661,29,Low,High,Advanced,2020-10-24,Canada,1789,15311,2025-09-16 18:10:22.609822,95,1919061.78,20200.65,15658.87,9144,96.25,44045.0,10,0.3,0.05310229178311906,20200.650315789473
C10662,46,Medium,Very High,Intermediate,2021-08-18,Canada,1491,34000,2025-09-16 18:10:22.611415,92,2073082.08,22533.5,15210.28,9887,107.47,81698.0,10,0.7,0.06170355466130114,22533.500869565218
C10663,22,Low,High,Intermediate,2024-08-14,UK,399,17660,2025-09-16 18:10:22.611415,102,2281157.2,22364.29,15580.45,10924,107.1,21110.0,2,1.0,0.2556390977443609,22364.286274509806
C10664,54,High,High,Beginner,2022-08-20,Germany,1124,24277,2025-09-16 18:10:22.612491,89,2502874.32,28122.18,20725.04,10488,117.84,32513.0,2,1.0,0.0791814946619217,28122.183370786515
C10665,52,High,Low,Beginner,2023-06-22,USA,818,48548,2025-09-16 18:10:22.612491,103,2227833.26,21629.45,15668.9,10424,101.2,95423.0,10,0.6,0.12591687041564792,21629.44912621359
C10666,26,High,Low,Beginner,2020-12-15,Japan,1737,40509,2025-09-16 18:10:22.613488,97,2083677.01,21481.21,17895.61,9612,99.09,45964.0,4,0.5,0.055843408175014396,21481.206288659792
C10667,30,Medium,Very High,Beginner,2025-01-04,UK,256,11114,2025-09-16 18:10:22.613488,107,2240161.72,20936.09,16686.02,10456,97.72,11114.0,1,1.0,0.41796875,20936.0908411215
C10668,54,Medium,High,Advanced,2022-10-06,Germany,1077,39928,2025-09-16 18:10:22.614486,101,2198333.31,21765.68,14938.97,11051,109.42,62434.0,9,0.44,0.09377901578458682,21765.676336633664
C10669,22,Low,High,Intermediate,2025-09-17,Germany,0,40783,2025-09-16 18:10:22.614486,104,2143956.55,20614.97,16151.66,10054,96.67,40783.0,1,1.0,104.0,20614.966826923075
C10670,47,Medium,Very High,Beginner,2024-09-20,UK,362,35939,2025-09-16 18:10:22.615482,97,1998532.38,20603.43,14002.98,9762,100.64,42050.0,3,0.67,0.26795580110497236,20603.42659793814
C10671,55,Low,Medium,Intermediate,2024-03-30,Japan,536,29062,2025-09-16 18:10:22.616479,82,1489056.11,18159.22,14157.59,7736,94.34,33682.0,2,0.5,0.15298507462686567,18159.22085365854
C10672,55,High,High,Intermediate,2020-03-11,USA,2016,46153,2025-09-16 18:10:22.616479,103,2257673.69,21919.16,16037.65,10730,104.17,95680.0,12,0.42,0.05109126984126984,21919.16203883495
C10673,58,Medium,Very High,Intermediate,2022-12-07,Japan,1015,13185,2025-09-16 18:10:22.617477,113,2306226.72,20409.09,16575.85,11134,98.53,63635.0,9,0.89,0.11133004926108374,20409.086017699115
C10674,19,High,High,Intermediate,2020-11-21,USA,1761,24828,2025-09-16 18:10:22.617477,87,1916089.07,22024.01,16348.75,8763,100.72,28197.0,2,1.0,0.049403747870528106,22024.012298850575
C10675,63,Low,Medium,Intermediate,2024-04-07,Australia,528,18598,2025-09-16 18:10:22.618474,102,2333768.16,22880.08,17569.31,10681,104.72,22671.0,4,0.25,0.19318181818181818,22880.08
C10676,24,Medium,Medium,Advanced,2022-09-15,Germany,1098,12703,2025-09-16 18:10:22.618474,101,1873478.18,18549.29,14483.32,8888,88.0,43533.0,7,0.86,0.09198542805100182,18549.28891089109
C10677,50,Medium,Very High,Beginner,2020-02-20,Germany,2036,5442,2025-09-16 18:10:22.619472,90,1710214.2,19002.38,13912.69,8808,97.87,52868.6,11,0.64,0.04420432220039293,19002.38
C10678,38,High,Medium,Intermediate,2023-01-13,Australia,978,30240,2025-09-16 18:10:22.619472,96,2053112.27,21386.59,16208.04,9245,96.3,66178.0,9,0.67,0.09815950920245399,21386.586145833335
C10679,37,High,High,Intermediate,2022-05-26,USA,1210,10967,2025-09-16 18:10:22.620472,109,2525265.06,23167.57,15886.03,11782,108.09,10967.0,1,1.0,0.09008264462809917,23167.569357798166
C10680,70,Medium,High,Beginner,2021-03-26,Japan,1636,5214,2025-09-16 18:10:22.620472,95,2198641.2,23143.59,16687.43,10395,109.42,37980.78,14,0.43,0.05806845965770171,23143.59157894737
C10681,18,Low,High,Beginner,2024-12-02,UK,289,35267,2025-09-16 18:10:22.621466,112,2344438.88,20932.49,15555.82,11449,102.22,44723.0,3,0.67,0.3875432525951557,20932.489999999998
C10682,42,High,Low,Advanced,2025-01-21,Canada,239,34550,2025-09-16 18:10:22.621466,100,2047326.99,20473.27,16919.13,9818,98.18,34550.0,1,1.0,0.41841004184100417,20473.2699
C10683,25,Medium,Medium,Beginner,2025-03-07,Germany,194,31649,2025-09-16 18:10:22.622469,98,2166353.93,22105.65,14804.03,10813,110.34,31649.0,1,1.0,0.5051546391752577,22105.652346938776
C10684,49,Low,High,Intermediate,2024-10-16,USA,336,12504,2025-09-16 18:10:22.622469,101,1877854.39,18592.62,13143.93,9755,96.58,19006.0,3,0.67,0.3005952380952381,18592.617722772276
C10685,29,Low,Low,Beginner,2022-01-27,UK,1329,15092,2025-09-16 18:10:22.623472,93,1945848.89,20923.11,15053.96,8909,95.8,22644.0,3,1.0,0.06997742663656885,20923.10634408602
C10686,50,High,Very High,Advanced,2021-06-20,Canada,1550,38374,2025-09-16 18:10:22.623472,100,2060748.12,20607.48,16626.0,10080,100.8,68886.0,6,1.0,0.06451612903225806,20607.481200000002
C10687,50,Low,Very High,Beginner,2024-10-10,Canada,342,14616,2025-09-16 18:10:22.624464,104,2210852.47,21258.2,16524.0,10225,98.32,14616.0,1,1.0,0.30409356725146197,21258.19682692308
C10688,67,Medium,High,Beginner,2023-02-03,USA,957,17116,2025-09-16 18:10:22.624464,91,2354845.32,25877.42,21301.27,9959,109.44,26731.0,4,0.5,0.09508881922675026,25877.421098901097
C10689,24,High,Low,Intermediate,2021-06-18,Japan,1552,19816,2025-09-16 18:10:22.625461,101,2476971.1,24524.47,18001.19,11234,111.23,62262.0,9,0.44,0.06507731958762887,24524.466336633664
C10690,69,Medium,High,Intermediate,2021-07-15,Australia,1525,13099,2025-09-16 18:10:22.626462,112,1968660.5,17577.33,13898.77,10017,89.44,56252.0,12,0.67,0.07344262295081967,17577.32589285714
C10691,24,Medium,Very High,Beginner,2025-07-06,UK,73,43849,2025-09-16 18:10:22.626462,92,2154573.29,23419.27,14307.42,9882,107.41,43849.0,1,1.0,1.2602739726027397,23419.274891304347
C10692,54,Low,High,Intermediate,2020-12-15,Japan,1737,15774,2025-09-16 18:10:22.628180,95,1814475.45,19099.74,13573.23,9065,95.42,45779.29,16,0.19,0.05469199769717904,19099.741578947367
C10693,18,Medium,Low,Intermediate,2021-08-31,Germany,1478,46509,2025-09-16 18:10:22.628180,92,1997872.85,21716.01,16259.74,9458,102.8,82934.0,11,0.64,0.06224627875507442,21716.009239130435
C10694,21,Medium,Low,Intermediate,2024-12-09,Canada,282,39941,2025-09-16 18:10:22.629221,86,1714897.21,19940.67,15185.02,8619,100.22,39941.0,1,1.0,0.3049645390070922,19940.665232558138
C10695,51,High,Low,Beginner,2022-09-11,Canada,1102,21847,2025-09-16 18:10:22.630217,93,1730748.38,18610.2,13325.99,8990,96.67,32610.0,3,1.0,0.08439201451905626,18610.1976344086
C10696,48,Low,Very High,Advanced,2024-04-15,Canada,520,25871,2025-09-16 18:10:22.630217,105,2483232.58,23649.83,17506.12,11162,106.3,33152.0,2,1.0,0.20192307692307693,23649.834095238097
C10697,20,High,Medium,Intermediate,2020-12-15,USA,1737,31779,2025-09-16 18:10:22.631215,97,1926156.75,19857.29,13702.81,9849,101.54,77530.0,13,0.54,0.055843408175014396,19857.286082474227
C10698,25,Low,Very High,Intermediate,2022-08-16,USA,1128,42855,2025-09-16 18:10:22.631215,85,2034432.74,23934.5,17590.71,9242,108.73,53374.0,4,0.5,0.07535460992907801,23934.502823529412
C10699,45,High,High,Advanced,2022-02-11,Australia,1314,24503,2025-09-16 18:10:22.632212,100,1859908.36,18599.08,12723.07,9649,96.49,36372.0,7,0.29,0.076103500761035,18599.0836
C10700,53,Low,Very High,Advanced,2023-08-31,USA,748,20367,2025-09-16 18:10:22.632212,95,2124462.16,22362.76,17884.82,10388,109.35,33677.0,3,0.67,0.1270053475935829,22362.75957894737
C10701,48,Low,Medium,Advanced,2025-08-17,Japan,31,41899,2025-09-16 18:10:22.633209,102,2400435.22,23533.68,19848.22,10404,102.0,41899.0,1,1.0,3.2903225806451615,23533.678627450983
C10702,45,High,High,Intermediate,2020-03-10,Germany,2017,34944,2025-09-16 18:10:22.634206,123,2472851.09,20104.48,14763.5,12558,102.1,57436.0,8,0.5,0.060981655924640554,20104.480406504063
C10703,21,Medium,Very High,Intermediate,2023-04-16,Canada,885,45280,2025-09-16 18:10:22.634206,99,2279659.33,23026.86,16295.63,10586,106.93,62386.0,4,0.75,0.11186440677966102,23026.86191919192
C10704,34,Medium,Very High,Intermediate,2021-07-23,Australia,1517,15397,2025-09-16 18:10:22.635204,101,2348680.0,23254.26,18950.58,11143,110.33,26395.0,5,0.4,0.06657877389584707,23254.257425742573
C10705,27,Medium,High,Advanced,2022-01-30,USA,1326,14043,2025-09-16 18:10:22.635204,81,1744741.23,21540.02,15916.81,8231,101.62,22706.0,4,0.5,0.06108597285067873,21540.015185185184
C10706,50,Low,High,Beginner,2020-05-31,Australia,1935,32925,2025-09-16 18:10:22.636202,95,2199036.75,23147.76,15936.46,10564,111.2,70501.0,11,0.73,0.04909560723514212,23147.755263157895
C10707,53,High,Very High,Beginner,2023-04-29,Canada,872,38828,2025-09-16 18:10:22.636202,112,2503114.36,22349.24,14850.17,12276,109.61,38828.0,1,1.0,0.12844036697247707,22349.235357142858
C10708,33,High,Very High,Intermediate,2021-11-08,UK,1409,44404,2025-09-16 18:10:22.637199,95,2209583.63,23258.78,16630.49,10072,106.02,70822.0,8,0.75,0.06742370475514549,23258.77505263158
C10709,37,High,Very High,Advanced,2020-02-10,Japan,2046,34205,2025-09-16 18:10:22.637199,107,2101719.32,19642.24,14826.17,10408,97.27,107597.0,14,0.86,0.05229716520039101,19642.23663551402
C10710,50,Low,Medium,Advanced,2023-04-17,USA,884,21038,2025-09-16 18:10:22.638196,108,2387120.19,22102.96,16830.18,10969,101.56,56756.0,8,0.5,0.12217194570135746,22102.964722222223
C10711,38,Medium,High,Advanced,2025-08-01,UK,47,46626,2025-09-16 18:10:22.638196,93,2215208.1,23819.44,17162.42,9634,103.59,46626.0,1,1.0,1.9787234042553192,23819.441935483872
C10712,25,Low,High,Advanced,2022-08-21,UK,1123,39766,2025-09-16 18:10:22.639193,106,2237572.14,21109.17,16570.12,10470,98.77,73276.0,7,0.71,0.0943900267141585,21109.171132075473
C10713,55,Low,High,Advanced,2023-04-11,UK,890,9766,2025-09-16 18:10:22.639193,97,1932672.06,19924.45,15290.58,9934,102.41,19918.0,3,1.0,0.10898876404494381,19924.454226804126
C10714,63,Low,High,Intermediate,2024-02-17,UK,578,41538,2025-09-16 18:10:22.640191,89,1399831.36,15728.44,12634.92,7273,81.72,42981.0,2,1.0,0.15397923875432526,15728.442247191013
C10715,46,Medium,Medium,Advanced,2020-05-25,UK,1941,19726,2025-09-16 18:10:22.640191,117,2373711.46,20288.13,13289.56,12605,107.74,60217.0,15,0.47,0.06027820710973725,20288.132136752138
C10716,26,Medium,Low,Advanced,2023-03-15,UK,917,49735,2025-09-16 18:10:22.641188,102,2061828.04,20214.0,15816.65,9861,96.68,49735.0,1,1.0,0.11123227917121047,20214.000392156864
C10717,49,Medium,Very High,Advanced,2024-08-03,Germany,410,42126,2025-09-16 18:10:22.641188,96,1943707.89,20246.96,16120.61,9104,94.83,46565.0,2,0.5,0.23414634146341465,20246.9571875
C10718,65,Low,Very High,Beginner,2025-10-31,Japan,-44,11871,2025-09-16 18:10:22.642185,98,2251169.14,22971.11,17235.89,9840,100.41,11871.0,1,1.0,98.0,22971.11367346939
C10719,30,Low,Medium,Beginner,2020-11-19,USA,1763,49595,2025-09-16 18:10:22.642185,108,2291788.72,21220.27,13186.08,11251,104.18,51582.0,2,1.0,0.061259217243335225,21220.265925925927
C10720,69,Medium,Medium,Beginner,2022-07-25,Japan,1150,22811,2025-09-16 18:10:22.643183,97,2107359.96,21725.36,15095.63,10326,106.45,33773.0,5,0.4,0.08434782608695653,21725.360412371134
C10721,70,Medium,Very High,Intermediate,2020-07-08,Australia,1897,43351,2025-09-16 18:10:22.644191,88,1808794.22,20554.48,17374.72,8126,92.34,84195.0,14,0.5,0.04638903531892462,20554.47977272727
C10722,65,High,High,Beginner,2022-03-20,UK,1277,42212,2025-09-16 18:10:22.645178,114,2459887.36,21577.96,17835.04,11916,104.53,50571.0,4,0.25,0.08927173061863743,21577.959298245612
C10723,62,High,Medium,Intermediate,2022-12-29,Australia,993,8089,2025-09-16 18:10:22.645178,106,2275972.41,21471.44,14694.56,11174,105.42,8089.0,1,1.0,0.1067472306143001,21471.43783018868
C10724,23,High,Medium,Intermediate,2020-06-21,Japan,1914,15918,2025-09-16 18:10:22.646175,101,2018829.95,19988.42,14461.44,9789,96.92,49968.0,9,0.44,0.05276907001044932,19988.415346534654
C10725,27,High,Medium,Intermediate,2024-12-18,Japan,273,44186,2025-09-16 18:10:22.646175,91,1739960.17,19120.44,15098.49,8610,94.62,44186.0,1,1.0,0.3333333333333333,19120.441428571427
C10726,62,Low,High,Advanced,2021-12-23,Japan,1364,46251,2025-09-16 18:10:22.647172,97,1854587.88,19119.46,13906.64,9768,100.7,55795.0,4,0.5,0.07111436950146628,19119.46268041237
C10727,70,High,Low,Intermediate,2024-05-21,Japan,484,9897,2025-09-16 18:10:22.647172,92,1865863.9,20281.13,14872.69,9021,98.05,32307.0,4,1.0,0.19008264462809918,20281.129347826085
C10728,68,Low,Very High,Advanced,2023-07-09,Australia,801,10692,2025-09-16 18:10:22.648169,102,2263878.97,22194.89,16175.38,10255,100.54,10692.0,1,1.0,0.12734082397003746,22194.8918627451
C10729,70,Medium,Medium,Advanced,2020-11-23,Canada,1759,28096,2025-09-16 18:10:22.648169,111,2302952.11,20747.32,15815.22,10713,96.51,52484.0,7,0.43,0.06310403638430927,20747.316306306304
C10730,41,Low,Medium,Intermediate,2024-03-01,Japan,565,34868,2025-09-16 18:10:22.649167,109,2424075.68,22239.23,17315.77,10620,97.43,45682.0,4,0.5,0.1929203539823009,22239.22642201835
C10731,70,Low,Low,Advanced,2022-11-23,USA,1029,17815,2025-09-16 18:10:22.649167,83,1406519.56,16946.02,13601.12,7171,86.4,42532.0,9,0.56,0.08066083576287658,16946.018795180724
C10732,67,Low,High,Intermediate,2023-10-14,Japan,704,25100,2025-09-16 18:10:22.650164,100,2151878.76,21518.79,17210.08,10073,100.73,30016.0,2,1.0,0.14204545454545456,21518.787599999996
C10733,28,Low,Very High,Advanced,2020-11-05,Australia,1777,49462,2025-09-16 18:10:22.650164,118,2350546.93,19919.89,16631.82,10773,91.3,95910.0,17,0.29,0.06640405177265053,19919.88923728814
C10734,26,Low,High,Beginner,2022-10-01,Germany,1082,32819,2025-09-16 18:10:22.651161,100,2228811.54,22288.12,16765.36,10291,102.91,54481.0,8,0.62,0.09242144177449169,22288.1154
C10735,37,Medium,Low,Beginner,2023-06-22,Japan,818,31242,2025-09-16 18:10:22.651161,102,2133780.35,20919.42,17370.84,10159,99.6,50643.0,7,0.43,0.12469437652811736,20919.415196078433
C10736,60,Medium,High,Advanced,2023-05-14,Germany,857,21253,2025-09-16 18:10:22.652159,120,2333303.59,19444.2,15612.17,11218,93.48,33824.0,4,1.0,0.14002333722287047,19444.19658333333
C10737,62,Low,Medium,Beginner,2025-04-09,Japan,161,38485,2025-09-16 18:10:22.653156,104,2366574.56,22755.52,16190.02,10389,99.89,38485.0,1,1.0,0.6459627329192547,22755.524615384616
C10738,45,High,Medium,Intermediate,2023-06-28,Australia,812,15018,2025-09-16 18:10:22.653156,86,1487447.27,17295.9,12789.81,7571,88.03,15018.0,1,1.0,0.10591133004926108,17295.898488372095
C10739,20,Low,Medium,Beginner,2024-08-19,USA,394,39224,2025-09-16 18:10:22.654159,101,2019139.17,19991.48,13448.88,10654,105.49,45621.0,4,0.25,0.2563451776649746,19991.47693069307
C10740,39,Medium,Medium,Intermediate,2025-08-12,Japan,36,43016,2025-09-16 18:10:22.654159,107,2319699.77,21679.44,15702.21,10866,101.55,48806.0,2,1.0,2.9722222222222223,21679.43710280374
C10741,67,Medium,Low,Advanced,2023-12-03,USA,654,35261,2025-09-16 18:10:22.655157,97,1855024.25,19123.96,14177.03,8955,92.32,35261.0,1,1.0,0.14831804281345565,19123.961340206184
C10742,35,High,Very High,Intermediate,2023-06-06,Australia,834,20696,2025-09-16 18:10:22.655157,100,2056552.43,20565.52,17269.91,9856,98.56,41600.0,7,0.29,0.11990407673860912,20565.5243
C10743,38,Medium,High,Beginner,2025-05-25,Germany,115,17992,2025-09-16 18:10:22.656155,93,2035720.62,21889.47,17292.31,8775,94.35,17992.0,1,1.0,0.808695652173913,21889.469032258065
C10744,30,Medium,Very High,Beginner,2025-10-07,USA,-20,17738,2025-09-16 18:10:22.656155,95,1895486.12,19952.49,14659.88,9604,101.09,17738.0,1,1.0,95.0,19952.485473684214
C10745,19,High,Very High,Intermediate,2022-08-02,Japan,1142,22435,2025-09-16 18:10:22.657152,95,2012140.81,21180.43,15079.39,9997,105.23,31378.0,4,0.5,0.08318739054290718,21180.42957894737
C10746,66,High,Very High,Intermediate,2023-07-29,Germany,781,41934,2025-09-16 18:10:22.657152,95,1734924.7,18262.37,17277.11,7934,83.52,46965.0,3,0.67,0.12163892445582586,18262.365263157895
C10747,42,Medium,High,Intermediate,2023-11-10,Canada,677,37455,2025-09-16 18:10:22.658149,111,2204464.09,19860.04,15958.19,10254,92.38,37455.0,1,1.0,0.16395864106351551,19860.036846846844
